name,path,blur_score,brightness,contrast,face_size,aspect_ratio
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/12.jpg,29.30851722502848,118.69622421264648,39.888132757153684,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/8895.jpg,3.0365638641960686,156.9212303161621,45.770948543241815,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/432.jpg,46.92580009611265,147.54492568969727,57.12320848022694,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/9517.jpg,3.550174182266346,69.66809844970703,42.74559134672403,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/6130.jpg,4.56142413750058,55.6392936706543,41.11197962660915,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/86.jpg,25.08540309726959,122.89804458618164,61.85950012387564,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/9559.jpg,9.78493111357966,168.73078155517578,69.97522166742688,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/6006.jpg,14.502882494591177,119.03593444824219,73.54863369130997,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/1722.jpg,56.691077990224585,117.53404235839844,76.27513509257642,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/8597.jpg,6.957270772298216,92.27156448364258,47.11059166277704,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/4157.jpg,397.0623087831191,103.56272506713867,61.86838912671245,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/35.jpg,10.700902918120846,92.593994140625,61.19510236304934,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/146.jpg,253.11538902540633,87.93470764160156,73.45162094269999,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/1079.jpg,5.828555881496868,57.92059326171875,46.06874168764757,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/7251.jpg,47.7788942479383,144.9897346496582,71.77054733384291,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/662.jpg,1133.5470314018746,64.5731201171875,74.14795210933363,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/4547.jpg,7.468703581893351,43.236854553222656,37.52242095546467,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/986.jpg,54.38456733874045,136.4765625,56.73548105181328,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/7163.jpg,3.372562614211347,167.18692016601562,63.85231492878408,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/4699.jpg,8.311565398456878,96.9267692565918,63.81726257274729,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/1599.jpg,26.83866881619906,114.0946044921875,63.704295804579324,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/5552.jpg,122.99793575074,144.6462516784668,74.99862646388593,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/4827.jpg,237.78354186993965,166.57550048828125,70.90830557439747,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/9649.jpg,581.129511094754,124.01645278930664,76.5894434026348,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/6409.jpg,2.548595328218653,133.56460189819336,62.49676492991148,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/1537.jpg,535.5427375165164,205.26128005981445,72.50700889500955,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/2559.jpg,4.341293007542845,70.91952896118164,39.037215325728006,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/5714.jpg,4.942099034786224,86.5518913269043,59.71207600674514,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/242.jpg,186.98099739859754,56.91889190673828,60.605369849904484,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/10203.jpg,152.78221003286308,127.7771110534668,75.46106069048712,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/6281.jpg,25.858097165299114,161.73067092895508,64.86263960202561,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/706.jpg,2.622718572616577,155.40936660766602,50.03455458207235,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/1841.jpg,6.601579959839,105.16825103759766,71.35621588615986,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/6093.jpg,3.4706368857150665,74.68308639526367,63.065525697451314,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/1853.jpg,241.19897586932348,140.77243041992188,91.3579394174012,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/4743.jpg,3.977817237828276,99.4765853881836,50.49249144835017,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/7903.jpg,95.32595006353222,135.4414939880371,72.809673695034,262144,1.0
alex,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/alex/6785.jpg,2.8254647665744415,135.89354705810547,45.067400717907255,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/8970.jpg,327.08287844783626,99.51338577270508,62.61241248867627,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/7491.jpg,2.969478577710106,92.44839859008789,54.8398229509235,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/9821.jpg,154.21038494165987,173.50656127929688,62.30659261618205,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/4214.jpg,70.06863468965457,116.39683151245117,58.39680977979041,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/8654.jpg,6.075183695516898,66.80015182495117,34.963770461443566,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/5759.jpg,75.69797734029999,97.3592414855957,80.00432813741902,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/5632.jpg,245.9922396307811,178.99042129516602,49.2204565113646,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/387.jpg,346.9545255940757,144.57047653198242,34.71201240249686,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/7516.jpg,13.459784447215497,102.00169372558594,49.35781357459226,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/9727.jpg,2.4244842039770447,112.6407241821289,30.247978627469074,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/4673.jpg,2.2906033275066875,95.8925552368164,44.7383873096437,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/6810.jpg,18.2495320008602,143.20726013183594,72.0624096155721,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/5859.jpg,8.716045082066557,66.68521118164062,44.63942101357367,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/6672.jpg,72.79819865593163,151.4559211730957,63.67188748170037,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/8070.jpg,105.39897487427515,95.4972915649414,73.82364869647908,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/164.jpg,43.95711027410289,153.86273956298828,80.95129731972341,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/2401.jpg,55.781242194527294,75.16109848022461,44.31766150239265,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/4236.jpg,116.30878903507255,140.49089813232422,44.503720000847316,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/1659.jpg,11.193265134876128,145.78834915161133,52.29735715092918,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/5216.jpg,83.178190449471,124.42724609375,41.53111417187021,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/3580.jpg,411.76522218178434,168.04111862182617,61.19508346874752,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/303.jpg,59.58808623276127,118.35507202148438,73.72561935356717,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/638.jpg,128.79114042874426,135.9581069946289,49.01888222467113,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/3929.jpg,5.269095604715403,183.95206832885742,71.60067103456548,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/5672.jpg,15.448379512876272,115.41010665893555,75.61911057580035,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/6029.jpg,64.3495284489909,89.10860824584961,70.35319592726289,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/7065.jpg,3.905650302520371,102.50089263916016,76.34799870292264,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/8547.jpg,2.497075682913419,121.64896774291992,37.97624029230659,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/2750.jpg,78.60806186351692,162.0521583557129,29.048806774879058,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/2014.jpg,5.079212179625756,94.03924942016602,56.30658907378757,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/5192.jpg,4.437969092497951,110.57665252685547,57.81210362459549,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/1390.jpg,4.917654582241084,96.94863510131836,69.84828031034452,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/7451.jpg,30.744640349628753,109.84468078613281,42.57247884111466,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/3200.jpg,9.581389624101575,143.35097885131836,68.72491331650276,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/6935.jpg,12.14895997660642,161.33861541748047,61.44596971944229,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/8597.jpg,4.945823466812726,112.55370330810547,59.97729475727857,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/42.jpg,178.78499769045447,89.46144485473633,54.26910479997632,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/3128.jpg,104.32761113239394,130.97925567626953,65.26321801055289,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/5509.jpg,3.5057289709802717,80.6370849609375,51.18741823648087,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/6461.jpg,67.92871648765868,81.92394638061523,68.9705309955573,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/2819.jpg,43.165075376149616,108.73432159423828,77.66546319691057,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/3119.jpg,17.4200735965278,97.79042434692383,73.03160762082477,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/2349.jpg,6.939364221514552,108.97052764892578,57.25831777781094,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/115.jpg,235.56539794673154,136.6595001220703,67.51128064253949,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/4151.jpg,6.156051695288625,135.00620651245117,63.11995662981449,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/4367.jpg,4.065461648497148,67.07101058959961,70.40061392781598,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/4425.jpg,2.256991603397182,92.23674774169922,62.86086164169943,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/2608.jpg,30.667735607814393,119.00619506835938,34.99499519201001,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/4088.jpg,40.480421977103106,111.69604873657227,46.2003285874114,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/4393.jpg,401.0243720653816,116.54387664794922,74.34585701279337,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/1926.jpg,5.789310282430961,120.18695068359375,57.181852265548834,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/717.jpg,2.578391119313892,50.25968551635742,54.584800433280336,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/2521.jpg,78.6877574340906,131.71477890014648,50.17137353613193,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/1991.jpg,61.272247314453125,158.1017951965332,61.28828754997182,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/6933.jpg,12.535658759981743,153.4255142211914,68.22371012391783,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/4491.jpg,6.497588097117841,146.6901397705078,47.395003981534416,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/1316.jpg,2.1348638105991995,110.46390914916992,47.07134426321799,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/4558.jpg,132.27367808943382,182.55855560302734,79.93954374900125,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/1625.jpg,5.691275941309868,54.91008377075195,61.00195214273315,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/8025.jpg,9.076442700679763,72.07683181762695,48.20476429650714,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/3052.jpg,36.770820192061365,127.6307373046875,66.36202334036378,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/6773.jpg,6.8233795160776936,100.219482421875,64.62775000203376,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/8423.jpg,5.522906508296728,99.4009895324707,64.01453086235132,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/4190.jpg,4.022517923251144,100.2209587097168,53.92891303527113,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/7899.jpg,190.15522359671013,142.37597274780273,88.24777299922773,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/4703.jpg,753.6577585188206,138.3686065673828,48.28333416870183,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/1417.jpg,12.324131011249847,136.77438735961914,50.3387201484485,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/3034.jpg,30.564260612649377,86.29461288452148,56.744119003422654,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/4515.jpg,201.14145022408047,104.47809219360352,59.116693479638215,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/4589.jpg,61.32361968814803,123.98717880249023,61.06311521840513,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/5298.jpg,363.4689233917161,92.80342102050781,59.946535319033174,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/614.jpg,6.9045459543704055,101.5199966430664,63.70569363986409,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/505.jpg,55.02828897064319,164.50534057617188,39.43404834100559,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/8037.jpg,4.03773014874605,112.1130142211914,59.298669578226814,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/6730.jpg,3.6229241751134396,77.96571731567383,56.45584855513742,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/7254.jpg,7.217331689069397,94.8798942565918,53.89103192796132,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/990.jpg,24.487369386886712,96.64971542358398,67.91651695272076,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/9112.jpg,7.84609246160835,113.70523071289062,76.13270022748901,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/1112.jpg,209.81979011812655,103.51665878295898,72.76316287723486,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/7555.jpg,2.41379409073852,194.60267639160156,50.44175172348407,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/5199.jpg,209.70328833405802,131.01970291137695,64.58236064583723,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/1642.jpg,3.395462012849748,64.08806228637695,51.900804984629254,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/842.jpg,3.9035638113855384,134.0914421081543,77.55509976236365,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/7602.jpg,3.8784667833097046,141.16078567504883,56.38877067934003,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/1939.jpg,179.20057369930146,88.08944702148438,82.25769425892214,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/6765.jpg,14.234291013272014,100.40604782104492,81.08547217664909,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/4010.jpg,40.01157505226729,71.30535507202148,72.91668148420766,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/2069.jpg,27.3754830336984,117.2911605834961,65.53490254458156,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/7401.jpg,2.0389347810851177,123.09650802612305,50.558618627832914,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/194.jpg,17.724129847236327,100.63738250732422,57.98004617139765,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/7311.jpg,3.7494353362708353,125.15545654296875,57.906795619280565,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/8708.jpg,3.6953339350875467,136.1951904296875,58.03869254135156,262144,1.0
david,/home/leann/face-detection/data/face_chips_512_m0.5_reflect/david/4412.jpg,30.543509296141565,92.61248397827148,52.29559429222126,262144,1.0
